Time,Tobii_Timestamp,GlobalDominantHand_Rotation_X,GlobalDominantHand_Rotation_Y,GlobalDominantHand_Rotation_Z,GlobalDominantHand_Position_X,GlobalDominantHand_Position_Y,GlobalDominantHand_Position_Z,GlobalNonDominantHand_Rotation_X,GlobalNonDominantHand_Rotation_Y,GlobalNonDominantHand_Rotation_Z,GlobalNonDominantHand_Position_X,GlobalNonDominantHand_Position_Y,GlobalNonDominantHand_Position_Z,LocalDominantHand_Rotation_X,LocalDominantHand_Rotation_Y,LocalDominantHand_Rotation_Z,LocalDominantHand_Position_X,LocalDominantHand_Position_Y,LocalDominantHand_Position_Z,LocalNonDominantHand_Rotation_X,LocalNonDominantHand_Rotation_Y,LocalNonDominantHand_Rotation_Z,LocalNonDominantHand_Position_X,LocalNonDominantHand_Position_Y,LocalNonDominantHand_Position_Z,Camera_Rotation_X,Camera_Rotation_Y,Camera_Rotation_Z,Camera_Position_X,Camera_Position_Y,Camera_Position_Z,Head_Rotation_X,Head_Rotation_Y,Head_Rotation_Z,Head_Position_X,Head_Position_Y,Head_Position_Z,Eye_GazePosition_Left_Position_X,Eye_GazePosition_Left_Position_Y,Eye_GazePosition_Left_Position_Z,Eye_GazePosition_Right_Position_X,Eye_GazePosition_Right_Position_Y,Eye_GazePosition_Right_Position_Z,Eye_GazeDirection_Left_Position_X,Eye_GazeDirection_Left__Position_Y,Eye_GazeDirection_Left__Position_Z,Eye_GazeDirection_Right_Position_X,Eye_GazeDirection_Right__Position_Y,Eye_GazeDirection_Right__Position_Z,CombinedGazeRayWorld_Eye_Direction_X,CombinedGazeRayWorld_Eye_Direction_Y,CombinedGazeRayWorld_Eye_Direction_Z,CombinedGazeRayWorld_Eye_Position_X,CombinedGazeRayWorld_Eye_Position_Y,CombinedGazeRayWorld_Eye_Position_Z,PupilDiameter_Left,PupilDiameter_Right,PupilPositionInTrackingArea_Left_X,PupilPositionInTrackingArea_Left_Y,PupilPositionInTrackingArea_Right_X,PupilPositionInTrackingArea_Right_Y,UserAreaInput
0.08876801,51663603961,-0.1105381,0.04664055,0.04146015,-0.241136,1.131897,-0.05555874,-0.1804204,-0.2598467,-0.4253233,-0.4656787,1.052539,-0.08818597,-0.1105381,0.04664055,0.04146015,-0.241136,1.131897,-0.05555874,-0.1804204,-0.2598467,-0.4253233,-0.4656787,1.052539,-0.08818597,0.04877102,-0.1203687,-0.001364778,-0.3617402,1.513245,-0.2797523,0.04883197,-0.120488,-0.001940827,-0.3653604,1.511779,-0.2652964,-0.03136586,0.00354361,-0.01853548,0.02844679,0.002116119,-0.0177818,-0.06555176,-0.2466736,0.9668732,-0.1842957,-0.2256622,0.956604,-0.3500407,-0.3263698,0.8780401,-0.3624579,1.516368,-0.2829143,0.003603271,0.003590896,0.5083786,0.4576711,0.3609984,0.4927694,
0.08876801,51663612292,-0.1105381,0.04664055,0.04146015,-0.241136,1.131897,-0.05555874,-0.1804204,-0.2598467,-0.4253233,-0.4656787,1.052539,-0.08818597,-0.1105381,0.04664055,0.04146015,-0.241136,1.131897,-0.05555874,-0.1804204,-0.2598467,-0.4253233,-0.4656787,1.052539,-0.08818597,0.04877102,-0.1203687,-0.001364778,-0.3617402,1.513245,-0.2797523,0.0486194,-0.1203002,-0.001610694,-0.3653289,1.511804,-0.2652594,-0.03136676,0.003558701,-0.01859801,0.02843777,0.00214151,-0.01791348,-0.07603455,-0.2264862,0.9710388,-0.1854248,-0.2219086,0.9572601,-0.3557479,-0.3142572,0.8801624,-0.3624172,1.516416,-0.2829736,0.003701447,0.003569733,0.5065977,0.454359,0.3604002,0.4924577,
0.1119003,51663628955,-0.1137789,0.04715238,0.03942819,-0.2410356,1.13237,-0.05522299,-0.1802142,-0.2605869,-0.4249453,-0.4659221,1.052612,-0.08811033,-0.1137789,0.04715238,0.03942819,-0.2410356,1.13237,-0.05522299,-0.1802142,-0.2605869,-0.4249453,-0.4659221,1.052612,-0.08811033,0.04881857,-0.120429,-0.001420459,-0.361747,1.513253,-0.2796989,0.04876878,-0.1203682,-0.00137657,-0.3653265,1.511797,-0.2652532,-0.03136731,0.003559448,-0.01858507,0.02843979,0.002136093,-0.01788475,-0.07209778,-0.2227631,0.9721985,-0.1852417,-0.223877,0.9568481,-0.3538657,-0.3138689,0.8810593,-0.3624184,1.51641,-0.2829458,0.003706909,0.003656769,0.5072143,0.4535761,0.3606147,0.4927131,
0.1216507,51663637287,-0.1146776,0.04767007,0.03533239,-0.2407039,1.132509,-0.05496937,-0.1802125,-0.260828,-0.4246702,-0.4659856,1.052641,-0.0881061,-0.1146776,0.04767007,0.03533239,-0.2407039,1.132509,-0.05496937,-0.1802125,-0.260828,-0.4246702,-0.4659856,1.052641,-0.0881061,0.04879057,-0.1204951,-0.001598482,-0.3617823,1.513281,-0.2796732,0.04876222,-0.1203666,-0.001411201,-0.3653378,1.511788,-0.2652378,-0.03136862,0.003557175,-0.01857915,0.02843272,0.002151672,-0.01793224,-0.07279968,-0.2232361,0.9720306,-0.1824341,-0.2259216,0.9568939,-0.3528007,-0.3150764,0.8810554,-0.3624286,1.516409,-0.2829509,0.003690918,0.00365477,0.5070726,0.4536801,0.3607826,0.4929561,
0.1017914,51663620624,-0.1127909,0.04695497,0.04112295,-0.2410736,1.13214,-0.05561411,-0.1802859,-0.260259,-0.4251367,-0.465809,1.052578,-0.08815503,-0.1127909,0.04695497,0.04112295,-0.2410736,1.13214,-0.05561411,-0.1802859,-0.260259,-0.4251367,-0.465809,1.052578,-0.08815503,0.04876045,-0.1203662,-0.001420569,-0.3617583,1.513231,-0.2797277,0.04870877,-0.1203276,-0.001441412,-0.3653213,1.511802,-0.2652606,-0.03136969,0.003568924,-0.01861867,0.02843445,0.002150589,-0.01794449,-0.07901001,-0.2205505,0.972168,-0.1808929,-0.2239075,0.9576721,-0.3550735,-0.3125642,0.8810372,-0.3624068,1.516429,-0.2829988,0.003734207,0.003682129,0.5060034,0.4532206,0.3611147,0.4927531,
0.1216507,51663645618,-0.1146776,0.04767007,0.03533239,-0.2407039,1.132509,-0.05496937,-0.1802125,-0.260828,-0.4246702,-0.4659856,1.052641,-0.0881061,-0.1146776,0.04767007,0.03533239,-0.2407039,1.132509,-0.05496937,-0.1802125,-0.260828,-0.4246702,-0.4659856,1.052641,-0.0881061,0.04879057,-0.1204951,-0.001598482,-0.3617823,1.513281,-0.2796732,0.0487957,-0.1204043,-0.001420503,-0.365335,1.511798,-0.2652166,-0.03136884,0.003554428,-0.01857574,0.02842648,0.002163696,-0.01797757,-0.07313538,-0.2227936,0.9721069,-0.1819305,-0.2255249,0.9570923,-0.3528168,-0.3147199,0.8811764,-0.3624227,1.516427,-0.2829497,0.003698196,0.003629867,0.5070066,0.4536688,0.360597,0.4928811,
0.1332397,51663653950,-0.1158258,0.04798324,0.03214626,-0.2405409,1.132663,-0.0548712,-0.1803287,-0.2608435,-0.4244695,-0.4660252,1.052684,-0.08804196,-0.1158258,0.04798324,0.03214626,-0.2405409,1.132663,-0.0548712,-0.1803287,-0.2608435,-0.4244695,-0.4660252,1.052684,-0.08804196,0.04873139,-0.1204977,-0.001720253,-0.3618241,1.513289,-0.2796248,0.04880551,-0.1204598,-0.0015035,-0.3653488,1.511819,-0.2651937,-0.03136865,0.003551758,-0.01857448,0.02842262,0.002170761,-0.01801268,-0.07324219,-0.2221832,0.9722443,-0.1820221,-0.2248077,0.9572449,-0.3530967,-0.3140457,0.8813047,-0.3624316,1.516453,-0.2829429,0.003704666,0.00362706,0.5069926,0.4536418,0.3604278,0.4928293,
0.1455307,51663662281,-0.1151412,0.04790758,0.02727784,-0.24022,1.132646,-0.05456489,-0.1804662,-0.2607829,-0.4243672,-0.4660414,1.052725,-0.08796781,-0.1151412,0.04790758,0.02727784,-0.24022,1.132646,-0.05456489,-0.1804662,-0.2607829,-0.4243672,-0.4660414,1.052725,-0.08796781,0.04871393,-0.1205627,-0.001753731,-0.3618356,1.513298,-0.2795913,0.04877424,-0.1204958,-0.001632071,-0.3653804,1.511838,-0.2651668,-0.03136909,0.003549377,-0.01857861,0.0284158,0.002184738,-0.01808171,-0.07406616,-0.2216339,0.9723053,-0.1800385,-0.224472,0.9576874,-0.352708,-0.3134944,0.8816566,-0.3624557,1.516479,-0.2829517,0.003718643,0.003627731,0.5068364,0.4536677,0.3604632,0.4929066,
0.1560135,51663670613,-0.1147495,0.04778427,0.02465922,-0.2397903,1.132536,-0.0542379,-0.1806151,-0.2607235,-0.4242351,-0.4659731,1.05277,-0.08795995,-0.1147495,0.04778427,0.02465922,-0.2397903,1.132536,-0.0542379,-0.1806151,-0.2607235,-0.4242351,-0.4659731,1.05277,-0.08795995,0.04865262,-0.1205117,-0.001565646,-0.3618742,1.513284,-0.279572,0.04873318,-0.1204976,-0.001716572,-0.3654096,1.511845,-0.2651331,-0.03136926,0.003546753,-0.0185836,0.02841865,0.002173401,-0.01804218,-0.07418823,-0.220108,0.972641,-0.1807404,-0.223877,0.9577026,-0.3532156,-0.3123359,0.8818645,-0.362487,1.516476,-0.2829019,0.003732346,0.003619827,0.5068004,0.4535361,0.3604702,0.4928357,
0.1560135,51663678944,-0.1147495,0.04778427,0.02465922,-0.2397903,1.132536,-0.0542379,-0.1806151,-0.2607235,-0.4242351,-0.4659731,1.05277,-0.08795995,-0.1147495,0.04778427,0.02465922,-0.2397903,1.132536,-0.0542379,-0.1806151,-0.2607235,-0.4242351,-0.4659731,1.05277,-0.08795995,0.04865262,-0.1205117,-0.001565646,-0.3618742,1.513284,-0.279572,0.04871972,-0.1205411,-0.00174263,-0.3654199,1.511852,-0.2651095,-0.03136931,0.00354393,-0.01858661,0.02842055,0.002163025,-0.01800639,-0.07347107,-0.2176819,0.9732361,-0.1808624,-0.2243805,0.9575653,-0.3530929,-0.311375,0.8822534,-0.3624984,1.516474,-0.2828628,0.00375415,0.003623016,0.5069006,0.4532471,0.3605454,0.4929465,
0.1670609,51663687276,-0.1145798,0.04778194,0.02410106,-0.2395875,1.132203,-0.05430198,-0.1808121,-0.2605443,-0.4242685,-0.4659394,1.052802,-0.08787805,-0.1145798,0.04778194,0.02410106,-0.2395875,1.132203,-0.05430198,-0.1808121,-0.2605443,-0.4242685,-0.4659394,1.052802,-0.08787805,0.04858788,-0.1205996,-0.001382756,-0.3618889,1.513258,-0.2795138,0.04868823,-0.1205413,-0.001674877,-0.3654398,1.51185,-0.2650902,-0.0313698,0.003542374,-0.01859442,0.02842157,0.002154907,-0.01797916,-0.07435608,-0.2164154,0.9734497,-0.1811371,-0.2244415,0.957489,-0.3536419,-0.310745,0.8822556,-0.3625208,1.516466,-0.2828348,0.00376442,0.003627441,0.5067335,0.4531521,0.3605622,0.4929848,
0.179306,51663695607,-0.1133867,0.04802077,0.02416369,-0.239493,1.131957,-0.05392325,-0.1810859,-0.2603523,-0.424038,-0.4658722,1.052998,-0.08756083,-0.1133867,0.04802077,0.02416369,-0.239493,1.131957,-0.05392325,-0.1810859,-0.2603523,-0.424038,-0.4658722,1.052998,-0.08756083,0.04857471,-0.1206832,-0.001137285,-0.3618959,1.513242,-0.2794625,0.04863956,-0.1205294,-0.001528755,-0.3654646,1.511838,-0.265067,-0.0313697,0.003540085,-0.01859915,0.02842241,0.00214798,-0.01795624,-0.07504272,-0.216507,0.9733887,-0.181488,-0.2250366,0.9572906,-0.3540103,-0.3110439,0.8820025,-0.3625488,1.516446,-0.2828038,0.003754852,0.003628754,0.5066325,0.4532894,0.3605507,0.4931123,
0.1882172,51663703939,-0.1133716,0.04847597,0.02464245,-0.2391811,1.131854,-0.053725,-0.1812963,-0.2602251,-0.4235545,-0.4658124,1.052874,-0.08775592,-0.1133716,0.04847597,0.02464245,-0.2391811,1.131854,-0.053725,-0.1812963,-0.2602251,-0.4235545,-0.4658124,1.052874,-0.08775592,0.04846258,-0.1208171,-0.001020367,-0.3619174,1.513235,-0.279398,0.04859152,-0.1205947,-0.001393049,-0.3654772,1.511819,-0.2650242,-0.0313694,0.003537354,-0.0186003,0.0284232,0.002141281,-0.01793381,-0.07473755,-0.2145538,0.9738312,-0.1817932,-0.225769,0.9570618,-0.3541012,-0.310432,0.8821816,-0.362562,1.51642,-0.2827512,0.003769791,0.003625824,0.5066803,0.4530538,0.3605404,0.4932501,
0.1882172,51663712271,-0.1133716,0.04847597,0.02464245,-0.2391811,1.131854,-0.053725,-0.1812963,-0.2602251,-0.4235545,-0.4658124,1.052874,-0.08775592,-0.1133716,0.04847597,0.02464245,-0.2391811,1.131854,-0.053725,-0.1812963,-0.2602251,-0.4235545,-0.4658124,1.052874,-0.08775592,0.04846258,-0.1208171,-0.001020367,-0.3619174,1.513235,-0.279398,0.04857948,-0.1206529,-0.001226184,-0.365484,1.511807,-0.2649886,-0.03136925,0.003535355,-0.01860483,0.02842407,0.002135483,-0.01791325,-0.07550049,-0.2129822,0.9741211,-0.1822968,-0.2261047,0.9568787,-0.3547539,-0.309871,0.8821166,-0.3625693,1.516404,-0.282708,0.003774323,0.003621368,0.5065592,0.4528908,0.360499,0.4933169,
0.2010498,51663720602,-0.113731,0.04868481,0.02640163,-0.2392268,1.131775,-0.05365318,-0.1814212,-0.2602234,-0.422654,-0.4658406,1.052936,-0.08768541,-0.113731,0.04868481,0.02640163,-0.2392268,1.131775,-0.05365318,-0.1814212,-0.2602234,-0.422654,-0.4658406,1.052936,-0.08768541,0.04838942,-0.1210147,-0.0009850579,-0.3618954,1.513227,-0.2793798,0.04852433,-0.1207434,-0.001084751,-0.3654986,1.511799,-0.2649415,-0.03136873,0.003532135,-0.01860602,0.02842523,0.002128265,-0.01788751,-0.07557678,-0.212265,0.9742737,-0.1826172,-0.2264404,0.9567413,-0.3550456,-0.3096472,0.8820778,-0.3625837,1.516388,-0.2826495,0.003790939,0.003626358,0.5065533,0.4528915,0.3605123,0.4933836,
0.2140656,51663728934,-0.1132111,0.04910253,0.02844443,-0.2392048,1.131657,-0.05346757,-0.1815114,-0.2602088,-0.4216168,-0.4658878,1.053146,-0.08736771,-0.1132111,0.04910253,0.02844443,-0.2392048,1.131657,-0.05346757,-0.1815114,-0.2602088,-0.4216168,-0.4658878,1.053146,-0.08736771,0.04833832,-0.1211079,-0.001105279,-0.3619452,1.513233,-0.2792774,0.04844296,-0.1208701,-0.001010899,-0.3655082,1.511796,-0.2649018,-0.03136852,0.003527725,-0.01859503,0.02842671,0.00212088,-0.01785997,-0.07524109,-0.2112274,0.9745331,-0.1829071,-0.2266083,0.9566498,-0.3552487,-0.3091108,0.8821842,-0.3625929,1.516373,-0.2825916,0.003804031,0.003633209,0.5066096,0.4527648,0.3605448,0.4934101,
0.2140656,51663737265,-0.1132111,0.04910253,0.02844443,-0.2392048,1.131657,-0.05346757,-0.1815114,-0.2602088,-0.4216168,-0.4658878,1.053146,-0.08736771,-0.1132111,0.04910253,0.02844443,-0.2392048,1.131657,-0.05346757,-0.1815114,-0.2602088,-0.4216168,-0.4658878,1.053146,-0.08736771,0.04833832,-0.1211079,-0.001105279,-0.3619452,1.513233,-0.2792774,0.048396,-0.120997,-0.0009882305,-0.3654978,1.511792,-0.2648909,-0.03136844,0.003524933,-0.01859126,0.02842766,0.002114624,-0.01783675,-0.07629395,-0.2108612,0.9745178,-0.1834564,-0.226181,0.9566498,-0.3562461,-0.3086221,0.8819531,-0.3625808,1.516362,-0.2825677,0.003798874,0.003634018,0.5064495,0.4527521,0.3605127,0.4933478,
0.2219849,51663745597,-0.1130095,0.04914458,0.02988788,-0.2392265,1.131471,-0.05333126,-0.1815354,-0.2602343,-0.4198882,-0.4659435,1.053015,-0.08759522,-0.1130095,0.04914458,0.02988788,-0.2392265,1.131471,-0.05333126,-0.1815354,-0.2602343,-0.4198882,-0.4659435,1.053015,-0.08759522,0.04831539,-0.1213254,-0.001140036,-0.3619679,1.51323,-0.2791921,0.04836256,-0.1210637,-0.001048246,-0.365524,1.511796,-0.2648359,-0.03136792,0.003522003,-0.01858775,0.02842857,0.002108688,-0.01781512,-0.07710266,-0.2108307,0.974472,-0.1837311,-0.2262726,0.9565735,-0.3569054,-0.3085408,0.8817149,-0.3626064,1.516359,-0.2825006,0.003794708,0.00362735,0.506339,0.4528252,0.3605066,0.4933653,
0.2345963,51663753928,-0.1127984,0.04868378,0.03115005,-0.2395231,1.131392,-0.05321598,-0.1813841,-0.2600896,-0.4181723,-0.466049,1.053021,-0.08751684,-0.1127984,0.04868378,0.03115005,-0.2395231,1.131392,-0.05321598,-0.1813841,-0.2600896,-0.4181723,-0.466049,1.053021,-0.08751684,0.04833738,-0.1214043,-0.001157068,-0.3620111,1.513213,-0.2791251,0.04833245,-0.1211636,-0.00111418,-0.3655564,1.511799,-0.2647661,-0.03136703,0.00351973,-0.01858768,0.0284296,0.002103165,-0.01779572,-0.07752991,-0.2098999,0.9746399,-0.1838531,-0.226593,0.9564667,-0.3574,-0.3081455,0.8816528,-0.3626361,1.516356,-0.2824211,0.003811646,0.003624145,0.5062906,0.4527363,0.360533,0.4934275,
0.2475662,51663762260,-0.1115997,0.04726177,0.02916815,-0.2397458,1.131195,-0.05302626,-0.1813261,-0.2599093,-0.4160302,-0.4662537,1.053248,-0.08719009,-0.1115997,0.04726177,0.02916815,-0.2397458,1.131195,-0.05302626,-0.1813261,-0.2599093,-0.4160302,-0.4662537,1.053248,-0.08719009,0.04850475,-0.1214495,-0.001138385,-0.3620269,1.513221,-0.2790609,0.04832043,-0.1213435,-0.00114394,-0.3655886,1.511793,-0.2646885,-0.03136589,0.003516861,-0.0185834,0.02843028,0.002097961,-0.01777744,-0.07699585,-0.2088928,0.9748993,-0.1843567,-0.2263031,0.9564362,-0.3577716,-0.3074788,0.8817349,-0.3626633,1.516345,-0.2823319,0.003818131,0.003623428,0.506409,0.4526257,0.3604909,0.4933989,
